Type,Model,Subject,Task,Run,FileCount
hcp,firstlvl,sub-385450,language,1,12
hcp,firstlvl,sub-386250,language,1,12
hcp,firstlvl,sub-387959,language,1,12
hcp,firstlvl,sub-390645,language,1,12
hcp,firstlvl,sub-391748,language,1,12
hcp,firstlvl,sub-392447,language,1,12
hcp,firstlvl,sub-392750,language,1,0
hcp,firstlvl,sub-393247,language,1,12
hcp,firstlvl,sub-393550,language,1,12
hcp,firstlvl,sub-394956,language,1,12
hcp,firstlvl,sub-395251,language,1,12
hcp,firstlvl,sub-395756,language,1,12
hcp,firstlvl,sub-395958,language,1,12
hcp,firstlvl,sub-397154,language,1,12
hcp,firstlvl,sub-397861,language,1,12
hcp,firstlvl,sub-401422,language,1,12
hcp,firstlvl,sub-406432,language,1,12
hcp,firstlvl,sub-406836,language,1,12
hcp,firstlvl,sub-412528,language,1,12
hcp,firstlvl,sub-413934,language,1,12
hcp,firstlvl,sub-414229,language,1,12
hcp,firstlvl,sub-415837,language,1,12
hcp,firstlvl,sub-419239,language,1,12
hcp,firstlvl,sub-421226,language,1,0
hcp,firstlvl,sub-422632,language,1,12
hcp,firstlvl,sub-424939,language,1,0
hcp,firstlvl,sub-429040,language,1,12
hcp,firstlvl,sub-432332,language,1,12
hcp,firstlvl,sub-433839,language,1,0
hcp,firstlvl,sub-436239,language,1,12
hcp,firstlvl,sub-436845,language,1,12
hcp,firstlvl,sub-441939,language,1,12
hcp,firstlvl,sub-445543,language,1,12
hcp,firstlvl,sub-448347,language,1,0
hcp,firstlvl,sub-449753,language,1,12
hcp,firstlvl,sub-453441,language,1,12
hcp,firstlvl,sub-453542,language,1,12
hcp,firstlvl,sub-454140,language,1,12
hcp,firstlvl,sub-456346,language,1,12
hcp,firstlvl,sub-459453,language,1,12
hcp,firstlvl,sub-461743,language,1,12
hcp,firstlvl,sub-462139,language,1,12
hcp,firstlvl,sub-463040,language,1,12
hcp,firstlvl,sub-465852,language,1,12
hcp,firstlvl,sub-468050,language,1,12
hcp,firstlvl,sub-469961,language,1,12
hcp,firstlvl,sub-473952,language,1,12
hcp,firstlvl,sub-475855,language,1,12
hcp,firstlvl,sub-479762,language,1,12
hcp,firstlvl,sub-480141,language,1,12
hcp,firstlvl,sub-481042,language,1,12
hcp,firstlvl,sub-481951,language,1,12
hcp,firstlvl,sub-485757,language,1,12
hcp,firstlvl,sub-486759,language,1,12
hcp,firstlvl,sub-492754,language,1,12
hcp,firstlvl,sub-495255,language,1,12
hcp,firstlvl,sub-497865,language,1,12
hcp,firstlvl,sub-499566,language,1,12
hcp,firstlvl,sub-500222,language,1,12
hcp,firstlvl,sub-506234,language,1,12
hcp,firstlvl,sub-510225,language,1,12
hcp,firstlvl,sub-510326,language,1,12
hcp,firstlvl,sub-512835,language,1,12
hcp,firstlvl,sub-513130,language,1,12
hcp,firstlvl,sub-513736,language,1,12
hcp,firstlvl,sub-516742,language,1,12
hcp,firstlvl,sub-517239,language,1,12
hcp,firstlvl,sub-518746,language,1,12
hcp,firstlvl,sub-519647,language,1,12
hcp,firstlvl,sub-519950,language,1,12
hcp,firstlvl,sub-520228,language,1,12
hcp,firstlvl,sub-521331,language,1,0
hcp,firstlvl,sub-522434,language,1,12
hcp,firstlvl,sub-523032,language,1,12
hcp,firstlvl,sub-524135,language,1,12
hcp,firstlvl,sub-529549,language,1,12
hcp,firstlvl,sub-529953,language,1,12
hcp,firstlvl,sub-530635,language,1,12
hcp,firstlvl,sub-531536,language,1,12
hcp,firstlvl,sub-531940,language,1,12
hcp,firstlvl,sub-536647,language,1,12
hcp,firstlvl,sub-540436,language,1,12
hcp,firstlvl,sub-541640,language,1,12
hcp,firstlvl,sub-545345,language,1,12
hcp,firstlvl,sub-548250,language,1,12
hcp,firstlvl,sub-552241,language,1,12
hcp,firstlvl,sub-552544,language,1,12
hcp,firstlvl,sub-553344,language,1,12
hcp,firstlvl,sub-555348,language,1,12
hcp,firstlvl,sub-555651,language,1,12
hcp,firstlvl,sub-555954,language,1,12
hcp,firstlvl,sub-557857,language,1,12
hcp,firstlvl,sub-558657,language,1,12
hcp,firstlvl,sub-558960,language,1,12
hcp,firstlvl,sub-559053,language,1,12
hcp,firstlvl,sub-559457,language,1,12
hcp,firstlvl,sub-561242,language,1,12
hcp,firstlvl,sub-561444,language,1,12
hcp,firstlvl,sub-561949,language,1,12
hcp,firstlvl,sub-562345,language,1,12
hcp,firstlvl,sub-562446,language,1,12
hcp,firstlvl,sub-565452,language,1,12
hcp,firstlvl,sub-566454,language,1,12
hcp,firstlvl,sub-567052,language,1,12
hcp,firstlvl,sub-567759,language,1,12
hcp,firstlvl,sub-567961,language,1,12
hcp,firstlvl,sub-568963,language,1,12
hcp,firstlvl,sub-570243,language,1,12
hcp,firstlvl,sub-571144,language,1,12
hcp,firstlvl,sub-571548,language,1,12
hcp,firstlvl,sub-572045,language,1,12
hcp,firstlvl,sub-573451,language,1,12
hcp,firstlvl,sub-576255,language,1,12
hcp,firstlvl,sub-578057,language,1,0
hcp,firstlvl,sub-578158,language,1,12
hcp,firstlvl,sub-579867,language,1,12
hcp,firstlvl,sub-580044,language,1,12
hcp,firstlvl,sub-580347,language,1,12
hcp,firstlvl,sub-580650,language,1,12
hcp,firstlvl,sub-580751,language,1,12
hcp,firstlvl,sub-581349,language,1,12
hcp,firstlvl,sub-581450,language,1,12
hcp,firstlvl,sub-583858,language,1,12
hcp,firstlvl,sub-585256,language,1,12
hcp,firstlvl,sub-586460,language,1,0
hcp,firstlvl,sub-587664,language,1,12
hcp,firstlvl,sub-588565,language,1,12
hcp,firstlvl,sub-589567,language,1,0
hcp,firstlvl,sub-590047,language,1,12
hcp,firstlvl,sub-592455,language,1,0
hcp,firstlvl,sub-594156,language,1,12
hcp,firstlvl,sub-597869,language,1,12
hcp,firstlvl,sub-598568,language,1,12
hcp,firstlvl,sub-599065,language,1,12
hcp,firstlvl,sub-599469,language,1,12
hcp,firstlvl,sub-599671,language,1,12
hcp,firstlvl,sub-601127,language,1,0
hcp,firstlvl,sub-604537,language,1,12
hcp,firstlvl,sub-609143,language,1,12
hcp,firstlvl,sub-611938,language,1,12
hcp,firstlvl,sub-613235,language,1,0
hcp,firstlvl,sub-613538,language,1,12
hcp,firstlvl,sub-614439,language,1,12
hcp,firstlvl,sub-615441,language,1,12
hcp,firstlvl,sub-615744,language,1,12
hcp,firstlvl,sub-616645,language,1,12
hcp,firstlvl,sub-617748,language,1,12
hcp,firstlvl,sub-618952,language,1,12
hcp,firstlvl,sub-622236,language,1,12
hcp,firstlvl,sub-623137,language,1,0
hcp,firstlvl,sub-623844,language,1,12
hcp,firstlvl,sub-626648,language,1,12
hcp,firstlvl,sub-627549,language,1,12
hcp,firstlvl,sub-627852,language,1,12
hcp,firstlvl,sub-628248,language,1,12
hcp,firstlvl,sub-633847,language,1,12
hcp,firstlvl,sub-634748,language,1,12
hcp,firstlvl,sub-635245,language,1,12
hcp,firstlvl,sub-638049,language,1,12
hcp,firstlvl,sub-644246,language,1,12
hcp,firstlvl,sub-645450,language,1,12
hcp,firstlvl,sub-645551,language,1,12
hcp,firstlvl,sub-647858,language,1,12
hcp,firstlvl,sub-650746,language,1,0
hcp,firstlvl,sub-654350,language,1,12
hcp,firstlvl,sub-654552,language,1,12
hcp,firstlvl,sub-654754,language,1,12
hcp,firstlvl,sub-656253,language,1,12
hcp,firstlvl,sub-656657,language,1,12
hcp,firstlvl,sub-657659,language,1,12
hcp,firstlvl,sub-660951,language,1,12
hcp,firstlvl,sub-662551,language,1,12
hcp,firstlvl,sub-663755,language,1,12
hcp,firstlvl,sub-664757,language,1,12
hcp,firstlvl,sub-665254,language,1,12
hcp,firstlvl,sub-667056,language,1,12
hcp,firstlvl,sub-668361,language,1,12
hcp,firstlvl,sub-671855,language,1,12
hcp,firstlvl,sub-672756,language,1,12
hcp,firstlvl,sub-673455,language,1,12
hcp,firstlvl,sub-675661,language,1,12
hcp,firstlvl,sub-677766,language,1,12
hcp,firstlvl,sub-677968,language,1,12
hcp,firstlvl,sub-679568,language,1,12
hcp,firstlvl,sub-679770,language,1,12
hcp,firstlvl,sub-680452,language,1,12
hcp,firstlvl,sub-680957,language,1,12
hcp,firstlvl,sub-683256,language,1,12
hcp,firstlvl,sub-685058,language,1,0
hcp,firstlvl,sub-687163,language,1,12
hcp,firstlvl,sub-688569,language,1,12
hcp,firstlvl,sub-689470,language,1,12
hcp,firstlvl,sub-690152,language,1,12
hcp,firstlvl,sub-692964,language,1,12
hcp,firstlvl,sub-693764,language,1,12
hcp,firstlvl,sub-694362,language,1,12
hcp,firstlvl,sub-695768,language,1,12
hcp,firstlvl,sub-698168,language,1,12
hcp,firstlvl,sub-700634,language,1,12
hcp,firstlvl,sub-702133,language,1,12
hcp,firstlvl,sub-704238,language,1,12
hcp,firstlvl,sub-705341,language,1,12
hcp,firstlvl,sub-706040,language,1,0
hcp,firstlvl,sub-709551,language,1,12
hcp,firstlvl,sub-713239,language,1,12
hcp,firstlvl,sub-715647,language,1,12
hcp,firstlvl,sub-715950,language,1,12
hcp,firstlvl,sub-720337,language,1,0
hcp,firstlvl,sub-723141,language,1,12
hcp,firstlvl,sub-725751,language,1,12
hcp,firstlvl,sub-727654,language,1,12
hcp,firstlvl,sub-728454,language,1,12
hcp,firstlvl,sub-729254,language,1,12
hcp,firstlvl,sub-729557,language,1,12
hcp,firstlvl,sub-731140,language,1,12
hcp,firstlvl,sub-732243,language,1,12
hcp,firstlvl,sub-734045,language,1,12
hcp,firstlvl,sub-734247,language,1,0
hcp,firstlvl,sub-735148,language,1,12
hcp,firstlvl,sub-737960,language,1,0
hcp,firstlvl,sub-742549,language,1,12
hcp,firstlvl,sub-744553,language,1,12
hcp,firstlvl,sub-748258,language,1,12
hcp,firstlvl,sub-748662,language,1,12
hcp,firstlvl,sub-749058,language,1,12
hcp,firstlvl,sub-751348,language,1,0
hcp,firstlvl,sub-753150,language,1,12
hcp,firstlvl,sub-756055,language,1,12
hcp,firstlvl,sub-757764,language,1,12
hcp,firstlvl,sub-759869,language,1,12
hcp,firstlvl,sub-760551,language,1,0
hcp,firstlvl,sub-761957,language,1,12
hcp,firstlvl,sub-763557,language,1,12
hcp,firstlvl,sub-765056,language,1,12
hcp,firstlvl,sub-765864,language,1,12
hcp,firstlvl,sub-766563,language,1,0
hcp,firstlvl,sub-767464,language,1,12
hcp,firstlvl,sub-769064,language,1,0
hcp,firstlvl,sub-770352,language,1,12
hcp,firstlvl,sub-771354,language,1,12
hcp,firstlvl,sub-773257,language,1,12
hcp,firstlvl,sub-774663,language,1,12
hcp,firstlvl,sub-779370,language,1,12
hcp,firstlvl,sub-783462,language,1,12
hcp,firstlvl,sub-784565,language,1,12
hcp,firstlvl,sub-786569,language,1,12
hcp,firstlvl,sub-788674,language,1,12
hcp,firstlvl,sub-788876,language,1,12
hcp,firstlvl,sub-789373,language,1,12
hcp,firstlvl,sub-792564,language,1,12
hcp,firstlvl,sub-792867,language,1,12
hcp,firstlvl,sub-800941,language,1,12
hcp,firstlvl,sub-802844,language,1,12
hcp,firstlvl,sub-803240,language,1,12
hcp,firstlvl,sub-804646,language,1,0
hcp,firstlvl,sub-809252,language,1,12
hcp,firstlvl,sub-810843,language,1,12
hcp,firstlvl,sub-812746,language,1,12
hcp,firstlvl,sub-814548,language,1,12
hcp,firstlvl,sub-815247,language,1,12
hcp,firstlvl,sub-816653,language,1,12
hcp,firstlvl,sub-818455,language,1,12
hcp,firstlvl,sub-818859,language,1,12
hcp,firstlvl,sub-820745,language,1,12
hcp,firstlvl,sub-822244,language,1,0
hcp,firstlvl,sub-825553,language,1,12
hcp,firstlvl,sub-825654,language,1,12
hcp,firstlvl,sub-826454,language,1,12
hcp,firstlvl,sub-828862,language,1,12
hcp,firstlvl,sub-832651,language,1,12
hcp,firstlvl,sub-833148,language,1,12
hcp,firstlvl,sub-833249,language,1,12
hcp,firstlvl,sub-835657,language,1,12
hcp,firstlvl,sub-837560,language,1,0
hcp,firstlvl,sub-837964,language,1,12
hcp,firstlvl,sub-841349,language,1,12
hcp,firstlvl,sub-843151,language,1,12
hcp,firstlvl,sub-844961,language,1,12
hcp,firstlvl,sub-845458,language,1,12
hcp,firstlvl,sub-849264,language,1,12
hcp,firstlvl,sub-849971,language,1,12
hcp,firstlvl,sub-852455,language,1,12
hcp,firstlvl,sub-856463,language,1,12
hcp,firstlvl,sub-856766,language,1,12
hcp,firstlvl,sub-856968,language,1,12
hcp,firstlvl,sub-857263,language,1,12
hcp,firstlvl,sub-861456,language,1,12
hcp,firstlvl,sub-865363,language,1,12
hcp,firstlvl,sub-867468,language,1,12
hcp,firstlvl,sub-869472,language,1,12
hcp,firstlvl,sub-870861,language,1,12
hcp,firstlvl,sub-871762,language,1,12
hcp,firstlvl,sub-871964,language,1,0
hcp,firstlvl,sub-872158,language,1,12
hcp,firstlvl,sub-872562,language,1,12
hcp,firstlvl,sub-872764,language,1,12
hcp,firstlvl,sub-873968,language,1,12
hcp,firstlvl,sub-877168,language,1,0
hcp,firstlvl,sub-877269,language,1,12
hcp,firstlvl,sub-878776,language,1,0
hcp,firstlvl,sub-878877,language,1,12
hcp,firstlvl,sub-880157,language,1,12
hcp,firstlvl,sub-882161,language,1,12
hcp,firstlvl,sub-885975,language,1,12
hcp,firstlvl,sub-886674,language,1,12
hcp,firstlvl,sub-887373,language,1,12
hcp,firstlvl,sub-888678,language,1,12
hcp,firstlvl,sub-889579,language,1,12
hcp,firstlvl,sub-894067,language,1,12
hcp,firstlvl,sub-894673,language,1,12
hcp,firstlvl,sub-894774,language,1,12
hcp,firstlvl,sub-896778,language,1,12
hcp,firstlvl,sub-896879,language,1,12
hcp,firstlvl,sub-898176,language,1,12
hcp,firstlvl,sub-901038,language,1,0
hcp,firstlvl,sub-901139,language,1,12
hcp,firstlvl,sub-902242,language,1,12
hcp,firstlvl,sub-904044,language,1,12
hcp,firstlvl,sub-905147,language,1,12
hcp,firstlvl,sub-907656,language,1,12
hcp,firstlvl,sub-908860,language,1,12
hcp,firstlvl,sub-910241,language,1,12
hcp,firstlvl,sub-910443,language,1,12
hcp,firstlvl,sub-911849,language,1,12
hcp,firstlvl,sub-912447,language,1,12
hcp,firstlvl,sub-917255,language,1,12
hcp,firstlvl,sub-917558,language,1,12
hcp,firstlvl,sub-919966,language,1,12
hcp,firstlvl,sub-922854,language,1,12
hcp,firstlvl,sub-923755,language,1,12
hcp,firstlvl,sub-926862,language,1,0
hcp,firstlvl,sub-927359,language,1,12
hcp,firstlvl,sub-929464,language,1,12
hcp,firstlvl,sub-930449,language,1,12
hcp,firstlvl,sub-932554,language,1,12
hcp,firstlvl,sub-933253,language,1,12
hcp,firstlvl,sub-937160,language,1,12
hcp,firstlvl,sub-942658,language,1,12
hcp,firstlvl,sub-943862,language,1,12
hcp,firstlvl,sub-947668,language,1,12
hcp,firstlvl,sub-952863,language,1,12
hcp,firstlvl,sub-953764,language,1,0
hcp,firstlvl,sub-955465,language,1,12
hcp,firstlvl,sub-957974,language,1,12
hcp,firstlvl,sub-958976,language,1,12
hcp,firstlvl,sub-959574,language,1,12
hcp,firstlvl,sub-962058,language,1,12
hcp,firstlvl,sub-965367,language,1,12
hcp,firstlvl,sub-965771,language,1,12
hcp,firstlvl,sub-966975,language,1,12
hcp,firstlvl,sub-969476,language,1,12
hcp,firstlvl,sub-970764,language,1,12
hcp,firstlvl,sub-971160,language,1,12
hcp,firstlvl,sub-972566,language,1,12
hcp,firstlvl,sub-973770,language,1,12
hcp,firstlvl,sub-978578,language,1,12
hcp,firstlvl,sub-979984,language,1,0
hcp,firstlvl,sub-983773,language,1,12
hcp,firstlvl,sub-984472,language,1,0
hcp,firstlvl,sub-987074,language,1,12
hcp,firstlvl,sub-987983,language,1,12
hcp,firstlvl,sub-989987,language,1,12
hcp,firstlvl,sub-990366,language,1,12
hcp,firstlvl,sub-991267,language,1,12
hcp,firstlvl,sub-992673,language,1,12
hcp,firstlvl,sub-992774,language,1,12
hcp,firstlvl,sub-993675,language,1,12
hcp,firstlvl,sub-994273,language,1,12
hcp,firstlvl,sub-100206,language,2,12
hcp,firstlvl,sub-100307,language,2,12
hcp,firstlvl,sub-100408,language,2,12
hcp,firstlvl,sub-100610,language,2,12
hcp,firstlvl,sub-101006,language,2,12
hcp,firstlvl,sub-101107,language,2,12
hcp,firstlvl,sub-101309,language,2,12
hcp,firstlvl,sub-101410,language,2,12
hcp,firstlvl,sub-101915,language,2,12
hcp,firstlvl,sub-102008,language,2,12
hcp,firstlvl,sub-102109,language,2,12
hcp,firstlvl,sub-102311,language,2,12
hcp,firstlvl,sub-102513,language,2,12
hcp,firstlvl,sub-102614,language,2,12
hcp,firstlvl,sub-102715,language,2,12
hcp,firstlvl,sub-102816,language,2,12
hcp,firstlvl,sub-103010,language,2,12
hcp,firstlvl,sub-103111,language,2,12
hcp,firstlvl,sub-103212,language,2,12
hcp,firstlvl,sub-103414,language,2,12
hcp,firstlvl,sub-103515,language,2,12
hcp,firstlvl,sub-103818,language,2,12
hcp,firstlvl,sub-104012,language,2,12
hcp,firstlvl,sub-104416,language,2,12
hcp,firstlvl,sub-104820,language,2,12
hcp,firstlvl,sub-105014,language,2,12
hcp,firstlvl,sub-105115,language,2,12
hcp,firstlvl,sub-105216,language,2,12
hcp,firstlvl,sub-105620,language,2,12
hcp,firstlvl,sub-105923,language,2,12
hcp,firstlvl,sub-106016,language,2,12
hcp,firstlvl,sub-106319,language,2,12
hcp,firstlvl,sub-106521,language,2,12
hcp,firstlvl,sub-106824,language,2,12
hcp,firstlvl,sub-107018,language,2,12
hcp,firstlvl,sub-107220,language,2,0
hcp,firstlvl,sub-107321,language,2,12
hcp,firstlvl,sub-107422,language,2,12
hcp,firstlvl,sub-107725,language,2,12
hcp,firstlvl,sub-108020,language,2,12
hcp,firstlvl,sub-108121,language,2,12
hcp,firstlvl,sub-108222,language,2,12
hcp,firstlvl,sub-108323,language,2,12
hcp,firstlvl,sub-108525,language,2,12
hcp,firstlvl,sub-108828,language,2,12
hcp,firstlvl,sub-109123,language,2,12
hcp,firstlvl,sub-109325,language,2,12
hcp,firstlvl,sub-109830,language,2,12
hcp,firstlvl,sub-110007,language,2,12
hcp,firstlvl,sub-110411,language,2,12
hcp,firstlvl,sub-110613,language,2,0
hcp,firstlvl,sub-111009,language,2,12
hcp,firstlvl,sub-111211,language,2,12
hcp,firstlvl,sub-111312,language,2,12
hcp,firstlvl,sub-111413,language,2,12
hcp,firstlvl,sub-111514,language,2,12
hcp,firstlvl,sub-112112,language,2,12
hcp,firstlvl,sub-112314,language,2,12
hcp,firstlvl,sub-112516,language,2,12
hcp,firstlvl,sub-112819,language,2,0
hcp,firstlvl,sub-112920,language,2,12
hcp,firstlvl,sub-113215,language,2,0
hcp,firstlvl,sub-113316,language,2,12
hcp,firstlvl,sub-113417,language,2,0
hcp,firstlvl,sub-113619,language,2,12
hcp,firstlvl,sub-113821,language,2,0
hcp,firstlvl,sub-113922,language,2,12
hcp,firstlvl,sub-114116,language,2,12
hcp,firstlvl,sub-114217,language,2,12
hcp,firstlvl,sub-114318,language,2,12
hcp,firstlvl,sub-114419,language,2,12
hcp,firstlvl,sub-114621,language,2,12
hcp,firstlvl,sub-114823,language,2,12
hcp,firstlvl,sub-114924,language,2,12
hcp,firstlvl,sub-115017,language,2,12
hcp,firstlvl,sub-115219,language,2,12
hcp,firstlvl,sub-115320,language,2,12
hcp,firstlvl,sub-115724,language,2,12
hcp,firstlvl,sub-115825,language,2,12
hcp,firstlvl,sub-116221,language,2,12
hcp,firstlvl,sub-116423,language,2,0
hcp,firstlvl,sub-116524,language,2,12
hcp,firstlvl,sub-117324,language,2,12
hcp,firstlvl,sub-117728,language,2,0
hcp,firstlvl,sub-117930,language,2,12
hcp,firstlvl,sub-118023,language,2,12
hcp,firstlvl,sub-118124,language,2,0
hcp,firstlvl,sub-118225,language,2,12
hcp,firstlvl,sub-118528,language,2,12
hcp,firstlvl,sub-118730,language,2,12
hcp,firstlvl,sub-118831,language,2,12
hcp,firstlvl,sub-118932,language,2,12
hcp,firstlvl,sub-119025,language,2,12
hcp,firstlvl,sub-119126,language,2,12
hcp,firstlvl,sub-119732,language,2,12
hcp,firstlvl,sub-119833,language,2,12
hcp,firstlvl,sub-120010,language,2,0
hcp,firstlvl,sub-120111,language,2,12
hcp,firstlvl,sub-120212,language,2,12
hcp,firstlvl,sub-120414,language,2,12
hcp,firstlvl,sub-120515,language,2,12
hcp,firstlvl,sub-120717,language,2,12
hcp,firstlvl,sub-121315,language,2,0
hcp,firstlvl,sub-121416,language,2,12
hcp,firstlvl,sub-121618,language,2,12
hcp,firstlvl,sub-121719,language,2,0
hcp,firstlvl,sub-121820,language,2,0
hcp,firstlvl,sub-121921,language,2,12
hcp,firstlvl,sub-122317,language,2,12
hcp,firstlvl,sub-122418,language,2,12
hcp,firstlvl,sub-122620,language,2,12
hcp,firstlvl,sub-122822,language,2,12
hcp,firstlvl,sub-123117,language,2,12
hcp,firstlvl,sub-123420,language,2,12
hcp,firstlvl,sub-123521,language,2,12
hcp,firstlvl,sub-123723,language,2,12
hcp,firstlvl,sub-123925,language,2,12
hcp,firstlvl,sub-124220,language,2,12
hcp,firstlvl,sub-124422,language,2,12
hcp,firstlvl,sub-124624,language,2,12
hcp,firstlvl,sub-124826,language,2,12
hcp,firstlvl,sub-125222,language,2,12
hcp,firstlvl,sub-125424,language,2,0
hcp,firstlvl,sub-125525,language,2,12
hcp,firstlvl,sub-126325,language,2,12
hcp,firstlvl,sub-126426,language,2,12
hcp,firstlvl,sub-126628,language,2,12
hcp,firstlvl,sub-127226,language,2,12
hcp,firstlvl,sub-127327,language,2,12
hcp,firstlvl,sub-127630,language,2,12
hcp,firstlvl,sub-127731,language,2,12
hcp,firstlvl,sub-127832,language,2,12
hcp,firstlvl,sub-127933,language,2,12
hcp,firstlvl,sub-128026,language,2,12
hcp,firstlvl,sub-128127,language,2,12
hcp,firstlvl,sub-128329,language,2,0
hcp,firstlvl,sub-128632,language,2,12
hcp,firstlvl,sub-128935,language,2,12
hcp,firstlvl,sub-129028,language,2,12
hcp,firstlvl,sub-129129,language,2,12
hcp,firstlvl,sub-129331,language,2,12
hcp,firstlvl,sub-129634,language,2,12
hcp,firstlvl,sub-129937,language,2,12
hcp,firstlvl,sub-130013,language,2,12
hcp,firstlvl,sub-130114,language,2,12
hcp,firstlvl,sub-130316,language,2,12
hcp,firstlvl,sub-130417,language,2,12
hcp,firstlvl,sub-130518,language,2,12
hcp,firstlvl,sub-130619,language,2,12
hcp,firstlvl,sub-130720,language,2,12
hcp,firstlvl,sub-130922,language,2,12
hcp,firstlvl,sub-131217,language,2,12
hcp,firstlvl,sub-131419,language,2,12
hcp,firstlvl,sub-131722,language,2,12
hcp,firstlvl,sub-131823,language,2,12
hcp,firstlvl,sub-131924,language,2,12
hcp,firstlvl,sub-132017,language,2,12
hcp,firstlvl,sub-133019,language,2,12
hcp,firstlvl,sub-133625,language,2,12
hcp,firstlvl,sub-133827,language,2,12
hcp,firstlvl,sub-134021,language,2,12
hcp,firstlvl,sub-134223,language,2,12
hcp,firstlvl,sub-134425,language,2,12
hcp,firstlvl,sub-134627,language,2,12
hcp,firstlvl,sub-134728,language,2,12
hcp,firstlvl,sub-134829,language,2,12
hcp,firstlvl,sub-135124,language,2,12
hcp,firstlvl,sub-135225,language,2,12
hcp,firstlvl,sub-135528,language,2,12
hcp,firstlvl,sub-135629,language,2,12
hcp,firstlvl,sub-135730,language,2,12
hcp,firstlvl,sub-135932,language,2,12
hcp,firstlvl,sub-136126,language,2,12
hcp,firstlvl,sub-136227,language,2,12
hcp,firstlvl,sub-136631,language,2,12
hcp,firstlvl,sub-136732,language,2,12
hcp,firstlvl,sub-136833,language,2,12
hcp,firstlvl,sub-137027,language,2,12
hcp,firstlvl,sub-137128,language,2,12
hcp,firstlvl,sub-137229,language,2,12
hcp,firstlvl,sub-137431,language,2,12
hcp,firstlvl,sub-137532,language,2,12
hcp,firstlvl,sub-137633,language,2,12
